id	text	label
34180	WHAT THE FUCK IS THIS SEASON TRAILER DON'T TELL ME RICK WAS IN A COMA THIS WHOLE TIME BITCH #THEWALKINGDEAD	HS
30729	@cs0058sc @doug_wardlow Say NO to ELLISON #Minnesota!!#VoteHimOut!#VoteRed#VoteRed2018#NotHereNotEver#StopTheInvasion!	HS
30008	If they find this pos bring him back only if he gets the death penalty. We don't need this human garbage sitting in our jails. #ItEndsNow #BuildThatWall	HS
31221	I have never raped a bitch, but I will break a bitch. – @Kandi's official season 10 tagline! #RHOA	HS
31369	Return the children to pedophiles and human trafficking in most cases OR don't cross border and mommies won't have that issue! #BuildThatWall	HS
30292	@ruthie6045 @ShannonBream OMG - this is SO typical for LIBERALS. Violating the law in order to forward THEIR agenda is okay in their minds because their agenda TAKES PRECEDENT over any silly laws & norms.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA	HS
34012	Oh no, not Jed "I'm gonna rape this zombie bitch" & "Anime games are pedophilic trash" Whitaker.    Whatever will gam… https://t.co/GZX3y6wcJl	HS
31617	BITCH YOU A PEDO YOU STILL TALKING BOUT CREDIT CARDS, been going past 2 days like a hurt HOE @thatduderex	HS
32659	@RealDonaldTrump Stop Wasting Taxpayers Money On Illegal Alien #Immigraiton Programs that Cost $40 Million More! Kill the program and #SendThemBack faster #Trump #MAGA #RedNationRising #GOP	HS
32931	@KatiePavlich Katie, they are classless desperate people vying for the Dem 2020 nomination. They need to step it up & whoever is more radical wins.The good news; Kavanaugh is a shoo-in.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #SCOTUS	HS
32220	.@maddow Republicans in #congress dont want to see another Republican #impeached. @DevinNunes & @cathymcmorris on #secret #recording said this all goes away if the Republicans dont keep the #House. #NunesTape shows plot to fire #Rosenstein. #VoteBlueNoMatterWho #SendThemHome	HS
31313	Mega-Rich #Family behind #Opioid #Crisis has second, secret opioid company ::: (We are #destroying ourselves from within) #Drugs@realDonaldTrump @GOP @HouseGOP @SenateGOP.#BuildThatWall	HS
31031	I'm a happy bitch as long as I have the rainbond around and can drag hyunyoung whoever I want to.	HS
31126	@myriamwinner1 @DiamondandSilk So much Corruption in our government many things are swept under the rug, Drain the Swamp! #BlueRipple #KatesWall #OBAMASPYGATE #NoAmnesty #NoDACA #MAGA	HS
32036	@JuiceOne92 @YouAreWho4 @ShylaMurcia @TalibKweli @ShadyCrocket @RightWingWook @AnnKell65147317 @ThomasEWoods @EricDJuly Where Hillary is president, autistikas are real hate crimes, and there is no rapefugee crisis in Europe.	HS
34280	@exohoe WELL BITCH TELL ME HOW YOU DOWNLOAD VISS	HS
32448	Another illegal alien that shouldn't be in America killed an innocent American couple!#BuildThatWall #BuildTheWallNow @realDonaldTrump	HS
33359	.@NancyPelosi and @TheDemocrats' precious illegal aliens! #DeportThemAll #BuildTheDamnWall	HS
34084	Whoever stole my lip stick bag last night thanks! Just remember karma is a bitch. 👈	HS
32889	Another fine example of why illegal aliens are problem. If your here illegally, why would you want to draw attention to yourself this way. Illegal aliens have no fear of our legal system & only care about themselves. Awful way to die #BuildThatWall	HS
30247	Our beautiful FLOTUS strongly calls out NYT anonymous writer as sabotaging our country.#BuyFromInAndOut #InternetBillOfRights #DarkLeft #WalkAway #ReinstateRobynGritz #JimJordan4Speaker #2A #DefundPP #BuildThatWall #NationalReciprocity #1A #FreeJulian #BoycottNFL	HS
31987	#IllegalAliens just curious to see what this is all about. #IllegalAliens. Twitter is bizarre.	HS
33885	Boy, bye😌 "@diorwhore Delete his number and put a face mask on bitch it's recovery szn"	HS
32093	Bitch couldn't tell me he was going to Orlando cause he going to be a whore ! So DO YOUUUUUU lil baaabby	HS
32451	When I was a young bitch! I swear you hoes couldn't fuck with me! Miami 5 times in one year. From paying $200 for a set of nails .	HS
33266	@washingtonpost Feelgood story. Love hearing this. #BuildThatWall.	HS
34112	A FUCKING GNNGNF CONCEPT BITCH AN ICONIC BEAUTIFUL WHOLE MEAL MOMENT BITCH I STAN MF LEGENDS BITCH https://t.co/PTrOSY9RUY	HS
33015	Everyone makes the 'Are traps gay?' debate about straight dudes and trap women, but never about day dudes and cunt bois.	HS
30109	Africans having their say about Blacks in Europe, and Europeans in Africa, at the #LandExpropriationHearings, currently underway in #SouthAfrica.#SendThemBack	HS
30754	@_MagicStick @Real_For_Sale You're a bitch tryna expose some shit & make up lies about me burning like a hurt hoe 😂… https://t.co/fL25nwKuQZ	HS
33560	You dont have to be an idiot to figure it out that Democrats are destroying America.Obama, Hillary and the democratic leaders are all traitors!#DemocratsKill #SocialismSucks #EndDACA #EndChainMigration #DemocratsLie	HS
34402	@GerekWright @tylerthecreator Lmao! Bitch SHUT UP! I'll fucking finesse your jaw hoe!	HS
31468	@RealJamesWoods , you are correct that Reid certainly is a weasel. Sadly, we've got our own weasels; @SpeakerRyan Sen McConnell & @AGJeffBSessions .The corrupt Mueller investigation w/be STOPPED if those 3 did their jobs.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #USA	HS
32092	Second Impostor in Three Weeks Caught by CBP Biometric Verification Technology at Washington Dulles Airport #facialrecognition #illegalaliens #uscustomsandborderprotection #washingtondullesairport	HS
30389	Democratic PATRIOTS pls call your representatives and demand #Kavanaugh be confirmed, esp if up for re-election. .@PressSec .@realDonaldTrump .@GenFlynn #SaturdayMotivation #USOpen2018 .@reba .@katyperry .@johnrich #MAGA #BuildThatWall #RedNationRising #WalkAway	HS
33413	@Ronnie2K you a bitch don't make another 2k them hoes be cheating bring 2k15 back fuck nigga	HS
30110	Why should people here illegally be counted and represented? Send them home and build the wall.#ncpol #BuildThatWall	HS
30307	Fuck U bitch! He wasn't a fictional person, he was an internet manwhore!! He brainwashed me & never wanted to SKYPE ME & he used me for	HS
30845	Cruel mistress wanted, will pay 5$ a week, to be her bitch 24/7 #findom #loser #humanatm #walletrape #FemaleSupremacy #paypig	HS
30905	@lindathomas102 @BreitbartNews Levi's use to be an American company. It is not nothing but a global socialist company that uses slave labor to make products. Then ship them back to America and charge outrageous inflated prices. I don't buy and want start now. #MAGA #DrainingTheSwamp #BuildThatWall	HS
32425	@hoeslovejuju_ bitch you the one that said you wanted to play	HS
31187	@universedolan fucking cunt bitch	OK
30524	Awesome Crowdfire feature: #KeywordFollow! I just Followed 161 new conservatives using the #BuildThatWall hashtag. Want more followers?	HS
33674	Bitches b saying no but body b saying yes ain't nobody bout to rape u bitch 😒	HS
34143	Beatrix a brave #German woman and resistance fighter, she wont be cowed, she stands up for the people of #Germany. Wholl stand up for the people of #England? Not #theresamay but who will??? #Maymustgo #Merkelmussweg #RefugeesNotWelcome #Chemnitz #AfD #AfDwhlen #AfDwirkt #Bild	HS
34394	@ the family that called me a cunt and a Bitch for their chip not working on their card 👍 https://t.co/wpUMgLhuCF	HS
30526	Just like every other social justice cunt: bitch doesn't know anything about the economy. https://t.co/Bb6r5h99dt	HS
31815	@ItsJordannHoe Is even more funny when u say it loud and when u cursing like bitch bitchy Bitch ahhh Bitch lmao	HS
31225	@mattfharris @ChiefBordeleau @billcarrolltalk @CFRAOttawa @ctvottawa That was not bought in store! Black market merchandise. Yet Libs want to crack down on legal owners? Typical delusion. #Rifle #NRA #BuildThatWall	HS
33866	Riiiiiight...... Bitch I pop one of them green hoes and turn into the hulk. You gone have to shoot me. https://t.co/qul9bQqMH1	HS
33049	I hate when people line their shoes up around the room. Bitch you not USED to shit. Your ass need a closet ! 🙄	HS
30626	@tehseenp @PMOIndia you go and lick the shoe of italian bitch	HS
31877	#IngrahamAngle so right @gop dropping the ball and huge mistake to approve any spending before #BuildThatWall funding @Potus	HS
33236	@simplecotton11 RT @realDonaldTrump Sanctuary Cities are against the Law. Please shut them down & arrest/prosecute all criminal Governors & Mayors. #USA #Americans #America #Constitution #EndSanctuaryCities #EndDACA #AmericaFirst #MAGA #Congress @GOP @Jim_Jordan @tedcruz @RandPaul @SenMikeLee	HS
32375	. If yo "suppose" to be nigga entertain, fw the next Bitch , he disrespecting you , dumb ass hoe🚮	OK
31942	Nah bitch, you made me slice your damn tomatoes, took all our dressings, kept adding shit to your salad, and was extra af  You payin hoe	HS
33575	@ShannonBream Illegals can reunite back across the border in Mexico! We dont need the extra crime that the illegal or refugees invaders bring to America.#NoDACA #NoVisaLottery #NoBenefits4Illegals #NoChainMigration #BuildTheWall #E-Verify @MargaretClancy @nickie_greer @mitchellvii	OK
33044	Ion care what a bitch think or how a hoe feel , cause ain't none of you hoes paying my bills in ain't none of you hoes finna get me a crib	HS
32381	Fuck these hoes !!! They ain't gone send you nowhere but to the clinic or hell , let that bitch keep them problems… https://t.co/aL4zvU9wkU	HS
31302	Why do HOES tweet about other hoes? 👎 bitch you're ran through	HS
30410	@StefanJ666 I think you mean a rapefugee. Calling that sort of person immigrant makes us legal immigrants look bad.	HS
31169	Sure, #AbolishICE and grant amnesty to all of these mestizo invaders, and watch them breed like rats, turning America into a third world country. There is a big crystal ball for America, and it's called Argentina. #SupportICE #BuildTheWall #DeportThemAll	HS
31068	I am thrilled to see @realDonaldTrump following our campaign -- 3 retweets in 2 days!Mr. President, I am going work WITH you to:- #BuildThatWall- Cut taxes even more - Bring back manufacturing - Fix our healthcare	HS
31696	@sadBrenn @MacyJesus @pointme2daracks @basedsavage3600 Alr bro #AllLivesMatter #Maga #BuildThatWall	HS
32963	niggas be hoes talk just like a bitch & no you aint real scratch that off the list 🙃	HS
31523	Sanctuary County: Illegal Alien Gang Member With Violent History Shot Two People At Fast Food Drive-Thru #DeportThemALL #BanSanctuaryCitiesNo citizen should ever be the victim of Illegal Alien Crime.	HS
30630	Yeah! #BuildThatWall NOW! Enforce immigration laws as other countries do!	HS
30824	Miserable loves company 🤗, that's why a bitch can't get an argument from me , argue with yourself hoe cause I like to fight 😅	HS
32307	@chhhou Utch cunt in ass lovllll twt owned u bitch cunt fuck	HS
32480	@ACLU I'm looking for the bus to #sendthemback	HS
34274	.@DFBHarvard Do you find it odd that @JohnBrennan has been so quiet lately? #guilt ? #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP	HS
31162	@pjbowles4 @dougside @JAILED_KAIT @TBruceTrp773 @TomBurchett @suprdupe @jujutsucop @KerryLPark @Americanvet1219 @KoltenKirschke @FLPatriotMom07 @dlegend53 @formulalol @CigarCyborg @fuzzypoppy54 @curtis_foreman @Mr_MAGA1776 @VFWd Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP	HS
33493	#IllegalImmigrants #OpenBorders oh yes we can see its all about the little helpless children. These poor babies are all on a boat by themselves. Well now you got to let their parents in too -- so they too can help destroy the local peoples life's. #InSane	HS
34279	@CNN LOLOLOLOLOLOLOL!! Damn. This guy really is a political WHORE. A first class bend-me-over bitch.	HS
33246	@AveMariaMDei @CaliConsrvative Yes #BuildThatWall. Build That Wall NOW NOW NOW NOW NOW!!!!!	HS
34458	How incompetent was Obama doesnt know were wall goes on the border not around. #BuildThatWall #BuildTheWall #obamalegacy #obamalibrary	HS
33981	Merkel will not allow media to report; 'migrant' beheads 1yr old baby girl! #EuropeWeeps #NeverSharia #DeportThemAll #WakeUpEurope #WakeUpAustralia #WakeUpAmerica	HS
30530	San Francisco Declared One of the 'Filthiest Slums' in the World. Data reveals the Californian city is dirtier than many third world nations including Obama's homeland Kenya. #MAGA #DeportThemAll #SCOTUS	HS
33794	These incidents are the indicators, its high time that Europe need to wake up!#StopImmigration #Westminster	HS
33660	@NoHoesCris bitch, you lying to your damn self thinking you're ugly https://t.co/uyIpjK7G1x	HS
34296	Parental neglect of migrant children ignored by Feds | Sheila Gunn Reid #Canada Disgusting Savages Destroying #CanadaHotels feces, urine, flooding & abuse of Staff! #DeportThemAll Ingrates! Animals take care of their babies way better! via @YouTube	HS
32039	@CuntlessFag @GoodFetishSG DO NOT IMSULT MY FANS BITCH	HS
31892	@nrxrubicon And there's a k*ke and a rapefugee overseeing the entire process. If anyone touches the 'wrong' ballot they're immediately met with a loud OY VEY!	HS
33428	I am horrified to share #genes with the #humans who put this #law in place. This is a direct result of #CulturalReplacement by #IslamicCaliphate #ForeignInvaders posing as #EconoMigrants and the #EU leaders are complicit. #FightBack #GetThemOut #SendThemBack	HS
30784	I tweeted Rachel Starr I loved her every day for like 4 whole years and we STILL ain't married. Like how much fuckin love you need bitch???	HS
30666	ILLEGAL ALIEN is the correct term. There are no Illegal Immigrants. There are only Legal Immigrants. If you snuck into the USA then you are a CRIMINAL ILLEGAL ALIEN. @POTUS @realDonaldTrump @seanhannity @IngrahamAngle @FoxNews #IllegalAliens #IllegalImmigration #Buildthewall	HS
32759	Bitch call me ugly again you dumb whore 😂 stay tf where you at and outa my business you mad ass bitch 🖕 -Ashhh 😘 https://t.co/6I8Pp9KNa8	HS
31883	She was just your hoe now she your bitch lmao	HS
30121	Some will take the hint and leave. Others willl force you to exchange numbers/social media @ or you'll be a "dirty foot hoe" "ugly bitch"	HS
31864	Woman Dies After Being Pushed Out Of Speeding SUV By Previously Deported Illegal Alien via @USIACrimeReport#BuildTheWall #NoAmnesty #NoDACADeal #DeportThemAll	HS
30919	Denial: #UN High Commissioner Says No Real Migrant Crisis in #Europe via @BreitbartNews #MigrantCrisis #Rapefugees #EU	HS
31723	Lol if we're being honest I spent the whole day depressed as a bitch in my room, this is the only time I've felt ok today .. rn at 11pm	HS
31215	This Bitch Need To Go Back To Eating Whoever Dick She Eating Hitting Me Up Tryna Be Friends @KiraTheGOD_ Your Friend Is Wildin Lmaoooo	HS
34327	@ViolentVeggy @phoenixwizard Bigger problem when you don't drink at home and go out and bitch	HS
33297	You ruined the NBA you underweight, no hoes having, bitch @KDTrey5	HS
32088	Can't believe some italians had the audacity to bitch about us the whole train journey then ask for one of our haribos	HS
32271	@letters4trump45 @M2theMfknJ @Kitrenee4Trump @POTUS Followed #NoAmnesty #EndDACA #DefundSanctuaryCities	HS
33519	Democratic Party has moved so far to the left, icons such as JFK & Martin Luther King would be considered too conservative for these zealots. Do they understand what they are doing to this country?See ISSUES#POTUS #MAGA #KAG #WalkAway #NoDACA #Trump #VoteRed #BuildTheWall	HS
33478	Yes, why is it not closed down and everyone in it deported, they are not our friends, invaders who do not assimulate into our country, time for them to go @potus @realDonaldTrump #BuildTheWall #EndDACA #BoycottNFL #BoycottNike #LockThemAllUp	HS
32021	@David_Howton @RealJamesWoods Twitter police will never allow that. #illegalAliens	HS
30202	@BTS_twt taehyung prolly out there like wow did this bitch really just call my beautiful silky $3000 striped navy b… https://t.co/FdEhOeXXlK	HS
31862	@iLuvSippinDirty Right like bitch just be a hoe no need to flex you making money of some shit you invented 😂😂	HS
34588	Middle finger to the feds, kill them all if I could via @newscomauHQ #auspol #africangangs #sendthemback	HS
33242	Kirk Douglas raped Natalie wood and this son of bitch get to live 100 while natalie wood is dead	HS
33882	Whoever just got the last pair of them top 3 1's from laced up you a bitch 😒	HS
31969	@viewsfromCB damn bitch you gotta comment under everything i say . groupie ass hoe	HS
32159	Lana i love you bitch. Put that flag back up hoe 🇺🇸 #lustfoflife	HS
32219	Disgusting White Supremacist Whore. Drown in Semen bitch.... https://t.co/mqwqz4I9Lc	HS
32602	Jack "misplaced" his phone karma is a bitch next time don't eat the last slice of cake u fat fucking cunt	HS
30963	#IllegalImmigrants have NO RESPECT for the country they are in; we need to protect our borders #MAGA #winning @TuckerCarlson @IngrahamAngle @JudgeJeanine @JesseBWatters @TomFitton @dbongino @seanhannity @FoxNews @realDonaldTrump #ProudAmerican #WalkAway @WSJ @MSNBC @CNN @ABC	HS
34403	This bitch at work had the nerve to ask why are all y'all wearing tye die.. because u lil whore it's lit	HS
34592	"If a chick isn't a virgin before marriage, kill her.""If a chick disobeys her father or husband, beat her"."Only whores don't wear veils"- Religion of Lurv.Modern Firang Krischans are cucked LARPers and that's why their wahmyn are preferring to go to rapefugee camps.	HS
32641	Do you think Beyoncé is nice or a bitch — A little bit of both, depends on the time    Wonhoe w... https://t.co/BdiddlPtqH	HS
34546	@Chosn1Tweets @Wheepey @MDlanod Or him calling a Blaire a cunt and a bitch and a slew of other horrid words in the… https://t.co/oYKBijL6Xm	HS
32318	i would jus like to say happy birthday to the baddest bitch out there. love u hoe! https://t.co/T1PG6cTUAb	HS
33121	bitch you just said you don't fuck with that boy😂😂😂 hoe blew me	HS
33427	@newrisenphoenix My bitch brother.	HS
33273	@9NewsAUS #SendThemBack #Australia #Africa belongs in the sess pool it created for itself !	HS
30586	@theboujieeone lmfao oh you serious? 😂 hoe i was playing with yo rock head ass. janae don't play with me. you know how I rock lil bitch!!!💯	HS
31709	@ZCWproductions Cunt boy got it fucked up. I handle shit and handled his bitch ass	HS
33408	Y’all dudes need to learn how to respect your girl don’t call her ya “hoe” or “bitch” cause that’s not what she is. She’s your queen. 😤💯	HS
31575	@AMike4761 You know what? FUCK MUSLIM STUDENTS!!!! #SendThemBack #IHateShariaLaw	HS
32317	A stuck up bitch, a whore and a lesbian. I swear no one has had as fucked up a love life as me. @sammyinlala @shaymitch #shaymitchell	HS
30206	I hate a hoe that wanna be bold asf till you confront they ass 😑 then they all like "I never said that" bitch stfu and catch this shit	HS
33261	@SenateMajLdr @SenateGOP @HouseGOP @AnnCoulter @marklevinshow @rushlimbaugh @seanhannity @WilkowMajority @POTUS Republican voters will not forgive you for not building the wall. #BuildThatWall #MAGA2020	HS
31382	Not one immigration activist is calling for assistance for Central American countries to help improve economic conditions there. NOT ONE. Think about that.#Maga #Immigration#StopTheInVasion #ImmigrationIsAWeapon	HS
33653	@realDonaldTrump Join the Patriots & order a laser engraved brick to help #BuildThatWall today @	HS
31940	@aiaira11 <-- another son of a dirty fucking Korean whore bitch	HS
32725	At this point, we CAN and we SHOULD should prosecute #SanctuaryCity mayors & Governors under #8USC1324. #tcot #illegalAliens #thewall #SanctuaryCities #SanctuaryState #Trump #KateSteinle #KatesWall #ICE #KatesLaw #DACA #DreamAct #DREAMers #DHS #DOJ	HS
30485	T went from "rape a pregnant bitch and tell my friends I had a threesome" to singing about gardens and love wow the character growth	HS
30749	Every bitch on twitter selling nudes on Patreon now? Is this how all you hoes have money?	HS
33293	@EmmiaRenee @SkyDoesTweeting Bitch you just want fucking attention. Dont bring your whore self in this.	HS
31703	@globeandmail @globepolitics If theres one thing that causes Canadians to speak up, its people butting in a lineup. We all came here from somewhere and we lined up and followed the rules. We have a good immigration process. Use it. #sendthemback	HS
31515	@RedGord- you are fucking bitch ass you for taking my money for shoe $425 you scam people online and you think that… https://t.co/y5oDNZWthA	HS
30605	@berlin63 @Enrique_Acevedo YAY , live in Michoacan, Mexico where police are blindfolded and dump in the streets dead with notes on there body taughting the police! #buildthatwall	HS
30866	If you aren't able to sing the whole song don't sing the bitch at all then.	HS
30912	Your boats shall drown in the Mediterranean Sea and the rest of you, which had not assimilated into our society will leave immediately. #RefugeesNotWelcome #IllegalAliens	HS
32363	#nonSense we do not want this in US. #MuslimBan no people from these countries should be allowed without proper vetting. It is really scary imagine #ShariaLaw#EndDiversity#EndChainMigration	HS
34397	Now who tf could be jealous of any bitch that fucked w| Mazi?! Hoe you sick. https://t.co/cJJk2xjihC	HS
32740	I hate that I fuck with you because you more than just a hoe like bitch the stores I hear the shit I see one day you going get aids 😴	HS
32011	This dude over here harassing my life again- as if he's apart of it. Shut the hell up little Bitch. Re open my twitter whore page you made	HS
33259	I'm a whole bitch lol aj know all it take is a "I love you, bestfriend." & he get's whatever he wants 🙆‍♂️	HS
32467	@Ronnie2K bitch ass Ronnie nigga suck my dick bitch give me my vc hoe ass bitch don't play with me like this nigga I'll kill you bitch	HS
33394	bitch if you ain't screwed up lace ya shoes up.	HS
30135	a bitch can never get under my skin about NOTHING i don't be paying you hoes no mind y'all be beefing with y'all self I be chillin	HS
32920	Shoes? $1,200!  Glasses? Like $400.  But bitch, my outfit??  $20, bitch.    Get yourself together, bitch.  Learn how to budget, hoe.	HS
32902	you can rent a hoe but you cant buy a bitch	HS
34193	@exohoe BITCH THATS LITERALLY SO FUCKING ANNOYING	HS
33680	@chandaclondon @KatySlaysBitch @xBillSkarsgardx Well, I think a wench comes from renaissance - "whore"  Seemed out of line to me.	HS
33598	warning to all you dumb bitches: i don't do no dumb bitch/hoe shit. 👋	HS
34510	Im literally counting down the days until the kids go back to school. #SendThemBack	HS
30378	I tried to call this bitch @supremeshay_ at 12:21 and she didn't answer. Like why are you sleep wake tf up it's your whole ass birthday	HS
30873	Any bitch who feels comfortable to be in your face and talk to a nigga you use to fuck with call them hoes "seconds" better yet clowns.	HS
32564	@Jayhawker4Trump @violin002 @rlfjr42 @dude6868 @RDTBook @carlbyron1964 @asteadfastfaith @UrBetsyJean @CAR0LE_patriot @acbrillo1 @LazyMeatball @smalltownandrew @VortexVixen45 Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP	HS
30262	@FAIRImmigration @WashTimes Only 9%?!? Thats shameful! It should be 900%!!! #NoAmnesty #NoDACA	HS
30973	@realDonaldTrump @ICEgov They should be deported the moment they are caught. #AmericaFirst #BuildTheWall #DeportThemAll #NoBenefitsForIllegals #NoFundingForSanctuaryCities #VetsFirst #Chicago #StopAsylumAbuse #DeportThemAll #WWG1WGA #WeAreQ #QArmy #qanon #ApologyTourIsOver	HS
33767	I got all these hoes sayin "you look like Jeff bridges!! " bitch are you blind?!	HS
33483	My mom called me a shoe whore and it's true </3 lol	HS
34080	@Cliveman1 @irogers_cayahoo @MichelleRempel @HonAhmedHussen @JustinTrudeau @liberal_party A boat and a plane and a bus. #sendthemhome	HS
33755	Just ate a full packet of Maryland cookies and a whole slab of Edam cheese for my dinner. I am a fat cunt	HS
30369	#mikeandike #sierraandhunter #twomonkeys #sugarhigh #amped #sendthemhome #sweetuncle #guncle @ Burbank, California	HS
31650	WE AS A NATION DESERVE A REASONABLE EXPECTATION OF SAFETY IN OUR OWN COUNTRY! VOTE REPUBLICAN #BuildThatWall #EndChainMigration #ENDVISALOTTERY #EVERIFY #ENDVOTERFRAUD	HS
30114	@TechCrunch #MAGA #KAG 2020 USA!! USA!! USA!! USA!! #BUILDKATESWALL #NODACA #AmericaFirst Please remember the only reason the left the libtards the Democrats are so triggered and resistant is because their criminal murderous candidate didn't win that's it that's the only reason!!!	HS
31338	DACA lowers wages and hurts our workers. Need E-Verify. No DACA! #StopDACA @RepTomGraves @RepMarkMeadows @GOPLeader @SpeakerRyan	HS
34306	And anyone who says otherwise is either a grade-A asshole or has no idea what they are talking about. Being depressed is a bitch, but...	HS
31845	#BuildThatWall#StandWithICE#AmericaFirstPolice: Illegal Immigrant Arrested In Shooting Of Upper Darby Store Owner	HS
31154	5. last time i cried bitch i cry every day i am a phoenix so when i cry someone else comes back 2 life thank me later	HS
34179	@username_XO_ @KailLowry @GlitteryMommy @Javimarroquin9 Bitch...cunt...same thing	HS
32758	How did people respond to @realDonaldTrump tweets today?Friday 07 Sep 2018 16:00:26 UTCTop hashtags:#fridayfeeiing#buildthatwall#fridaymotivation#retweet#maga#nikeMost influential accounts:@adventuregirl@WeSupport45@DailyCaller@MichaelRapaport@LouiseMensch	HS
32415	How about no we don't have to take in these rapefugee or not-doctors to make our counties 3rd world slums like where they came from.	HS
33566	So you're saying I'm not allowed to say #IllegalAliens on Twitter and if I do, in fact, say Illegal Aliens on Twitter, then I could be banned or suspended?	HS
30127	Arrest them and DEPORT THEM ALL!!!!#BuildThatWall	HS
34214	This is third world shit happening in AMERICA! What the hell is happening! They r trying to take over our country! Minnesotas leadership sure let them down by accepting all those refugees! Disgusting! #AnimalSacrificeInAmerica #MAGA #NoRefugees #SendThemBack	HS
32800	@babylettinggo @KFCBarstool naw she's now a fat untalented bitch just like whoever responds to your tweet. This isn't 1996 when she was hot	HS
30187	Think about that folks, keep them out of USA @potus @realDonaldTrump #BuildTheWall #LockHerUp #EndDACA	HS
32441	Hoes wanna get bold AFTER the fact. Bitch bye. Where was you at when we called yall out for round 2, 3 or 4? 🤔 Scary.	HS
32811	@BADDERthanyouu_ lmfaoo bitch y'all hoes been "21" 😂	HS
31457	@realDonaldTrump Your message is powerful and a good one, the problem is your a cunt! Your whole presidential campa… https://t.co/i80IqhCbKZ	HS
33543	@deecutelilnug Which one lol? That slap bitch is a cunt fuck that guy	HS
32954	I wouldn't suggest that Obama was a wimpy Prez, but when he said we should bring a gun to a knife-fight, I pictured him w/a butter knife.The Code Pink Prez did NOT intimidate Putin OR ISIS.#POTUS #KAG #NEWS #NoDACA #MAGA #Trump #VoteRed #WalkAway	HS
30212	My sentiments exactly.Deport New Yorkers.#SendThemBack	HS
33321	fun fact: this is a 1975 lyric and some local bitch tried saying this was about her & that I called her a whore in… https://t.co/9kCO7ZvTt8	HS
32450	@xosamrosee You buggin Bitch , I get a free friend discount hoe	HS
32853	BITCH‼️stop calling me from block.. whoever you is	HS
32577	@RepMcSally #BuildThatWall and get this @#$%^& out of this country.	HS
34238	Whoever did this deserves an OBE. #RefugeesNotWelcome	HS
33342	@Fuctupmind @threebythree2 What do you call them? Call them Democrat voters.Deport all the illegal aliens. #BuildTheWall #DeportThemAll	HS
33374	You a hoe — Bitch, this ain't a question or a confession  https://t.co/1uhNlXfWrQ	HS
30304	You a bitch   You a hoe   That's just my philosophy	HS
30609	Dont you mean #IllegalAliens	HS
32908	@TwitchyTeam Hey @twitter: #IllegalAliens are criminals. An #IllegalAlien is a criminal. All #Illegal #Aliens must be deported!	HS
30052	Your a hoe looking to taken care of...nobody wants to deal with a lazy bitch...male or female!	HS
31721	@POTUS Why are you pandering to McConnell and Ryan. They can't be trusted or the wall would already be done. #BuildThatWall or no vote from Me.	HS
31853	Complicit?! Complacent?!@ABC @CBSNews @NBCNews @CNN @MSNBC @FOX @AP @BBC #FakeNews #FakeJournalists#BuildThatWall #DeportThemAll#NeverVoteDemocratAgain	HS
33419	The stakes for immigration in Judge Kavanaugh's confirmation #BrettKavanaugh #Immigration #IllegalImmigration #IllegalAliens	HS
31968	Illegal Immigrants cited in theft of 39 million (39,000,000) Social Security Numbers they don't commit crimes, we are safer with illegal migration?#BuildTheWallNow#DeportThemAll #KeepAmericaSafe	HS
31318	She asked if i wanna suck pussy biTCH I BEEN DOING THAT THIS WHOLE TIME	HS
31751	@goddessnaenae @RTfootwhore @rt_feet @RTfindomfeet @FootFetishUP Dirty ass feet go take a bath bitch maybe youll ha… https://t.co/AW3Ah78rxE	HS
31656	@sabine_durden @ are fighting back with You ! Now lets #BuildthatWall #DeportThemAll and Ask a #Democrat Why they Support Illegals and Wont Mention Americans killed by Illegals every chance we get !	HS
30907	Update: Blocked the bitch. Fuck that cunt.	HS
34085	#DACA is Illegal Will End- Because their Parents Are Criminals Crossing a Border Illegally or OverStaying their Visas Doesnt mean their kids get to stay Stop Rewarding Illegal #Immigration Enforce the Laws #NoDACA #NoAmnesty #Trump #MAGA #SendThemBack	HS
33089	@danbawgroup @inakfish @realDonaldTrump Nah He was Laughing in the back of his head while doing His Speech, the True Speech. To the American People. #MAGA #WalkAway #LeaveDNC #VoteRed2018 #Trump2020 #TrumpPence2020 #WakeUp #NoJihad #NoDACA	OK
34266	O = traitor, put in prison for high crimes against American public please President Trump, THANK YOU from America @potus @realDonaldTrump #BuildTheWall #LockThemUp #EndDACA now !!!!!!!!!!!	HS
33892	@grizzlemeister The 16 year plan they still want to enforce!!!!!! #WINNING #MAGA. #Q #BuildThatWall #ANTIOBAMA	HS
33583	The dems think that bringing Obama on the campaign will strengthen them. In reality, all it did was fortify every Republican and remind us exactly why we voted for Donald Trump. #RepublicansStrongerThanEver #VoteRed #RedWave2018 #KAG2020 #NoDaca #RepublicanStrength #WWG1WGA #USA	HS
